Index,TC,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
44,1,648.7797241,635.9717407,624.9737549,613.3464966,604.4954834,594.4249268,585.1849976,580.3560181,573.3922729,571.1601563,568.9606934,557.7988281,545.7370605,528.7824707,511.6253052,494.9381409,476.2044983,456.9585876,436.8816223,422.7030334,407.9825745,394.6316833,386.5112915,380.8070984,378.7728271,378.4545898,382.940094,394.0169678,413.202179,431.3719788,455.1495667,481.5569458,507.5979309,540.6746826,565.739502,583.4311523,587.3903198,594.0748901,589.0443726,578.2689819,560.4555664,539.2006836,515.4185181,483.8823242,452.1573181,426.6273499,403.3737793,383.5142517,367.4384155,355.0053101,341.6490784,332.6627197,322.026886,319.9796143,318.0927429,315.9207458,313.1462097,310.6219177,309.2470093,309.9492798,312.577301,311.5016479,311.3174438,311.2306519,312.0344238,309.9934082,308.5357971,307.5172119,303.4341125,305.6287842,305.4592896,308.6825867,313.2727356,318.828949,324.7779541,332.652771,340.4971313,345.7290039,350.1119995,349.3203125,349.3374634,343.8128052,338.5455017,325.1428528,314.4967041,304.3050842,293.2128296,282.1901855,276.258728,266.5177917,260.9117737,254.30513,248.8175201,241.2120819,228.4671478,219.6679382,207.2914429,194.4730072,183.1168213,173.6525269,160.8753815
45,1,687.1143188,675.8585815,664.7981567,649.9122925,641.0680542,629.090271,623.3685913,615.8225098,612.2255249,605.9920654,601.4544067,592.6890259,582.4350586,564.7355347,546.9762573,527.7980957,510.1120605,487.1547546,469.3243713,454.6489258,435.5880127,423.5931702,416.420929,411.202301,406.2315063,408.3015442,416.5168762,432.8988037,446.381073,468.3344116,493.891571,523.3317871,554.5509644,582.234375,610.0819092,628.9014893,635.6495361,635.149353,635.8909302,626.1488037,603.0896606,583.0560303,558.3859253,525.0614014,492.4172974,467.4321899,441.2228394,422.1413879,405.1499329,393.5036621,379.937439,366.9895935,357.6364441,355.9852905,354.4411621,352.7549744,349.0452271,352.1702576,345.1696167,347.9492493,346.8642578,350.487854,351.2844849,348.8059082,345.8329773,345.2621765,343.9927063,343.1203003,341.6183777,343.4058228,342.8764648,348.1323242,349.8041992,358.0684814,364.5287476,371.6893005,378.8172607,384.7417603,389.2625732,389.263916,385.7985535,379.5183411,370.661377,363.0248718,350.2512207,341.9222107,329.5075684,315.6004028,307.9533386,298.3200073,295.419281,286.3372803,280.443573,268.5642395,257.2812195,247.1168976,236.9080505,223.5462799,212.4491882,199.8887939,187.7823639
46,1,684.5730591,670.7528076,658.9341431,646.2168579,639.8820801,625.2315674,618.0523071,612.6595459,607.6046753,604.6534424,599.590332,591.0681152,576.411377,560.7229614,543.3534546,525.9692993,509.1719666,489.8381042,468.780426,450.099823,433.4276123,423.6645203,415.4234314,410.1906433,404.8323975,407.1832581,416.9007874,430.1305847,448.3722839,465.1790466,494.1199646,523.9192505,550.949585,578.1070557,613.0391846,626.6535645,633.6699219,637.256958,635.6450806,620.2040405,601.99646,582.7880859,556.710022,526.5753784,490.8556824,465.1836853,442.1952209,421.4061584,407.5733948,396.2159729,375.9859619,367.2554626,360.8323059,354.4807739,355.9199829,352.9978638,352.8464966,346.9868469,350.0713501,350.229248,350.5657349,351.3869324,349.2818298,352.0933838,347.7764893,346.7131958,346.0710449,342.4815979,343.6679688,342.0307312,344.9301758,345.9069519,351.2860718,355.680481,366.4531555,372.9068604,378.9872437,387.4516296,386.8363647,388.5355835,388.9579163,381.8938599,373.5800781,362.7745361,352.0769958,339.5093384,328.8298645,317.20755,307.4992065,298.4998779,293.9915466,286.2815247,280.0257568,269.7682495,260.0555115,248.8706818,236.9400177,224.4826355,212.562149,201.7324219,188.844162
47,1,676.7107544,665.7362671,654.0697021,645.8756714,634.482666,624.7536621,616.2875977,610.7087402,607.7642822,601.9749756,599.1466064,589.5386353,581.0890503,561.4970703,545.9445801,527.7734985,509.1256409,487.492981,468.1789551,452.637146,434.9257813,423.1025696,417.1961365,409.6702576,405.8113098,405.960083,416.0174561,430.4363708,447.288269,467.9243469,489.7651672,518.8881836,546.1577759,580.1334839,608.8463745,621.6798096,633.8175659,633.5574341,631.7467651,620.2897949,605.2479858,577.9052124,554.0968018,524.0335693,491.7370911,463.574646,441.1914063,422.2394714,402.3529968,390.0964661,375.8994751,365.694519,359.81604,355.0793457,351.6581726,354.5617065,350.4019775,347.0300903,348.9971313,348.1908569,347.8162842,349.2442932,350.9425659,347.9568787,347.7154846,345.3138733,346.510437,342.3737793,343.769165,343.0509338,344.3926086,345.777832,349.8552551,357.4736633,365.0243835,371.3458557,379.1078796,384.6517334,386.0758667,387.7227783,386.5786743,380.4086304,371.2035522,362.9713135,350.6071472,339.7717896,328.8473816,317.7727661,308.2857971,300.1899719,294.6875916,287.1549683,280.9959106,271.0399475,258.0256348,249.4864502,237.3618927,224.9759064,214.4782257,198.8405457,188.1742401
48,1,658.411377,648.434082,639.2254639,628.2582397,618.1148071,612.9151001,605.4089966,599.9121704,592.399353,592.1216431,586.5631104,579.3157959,568.2744141,553.201416,536.8703613,520.4616699,504.147644,485.1099243,467.2963867,450.5887451,437.0581055,428.5991821,424.4014893,416.9584961,412.3322144,410.7889099,423.7387085,433.1341248,454.2006226,475.4442139,499.1933899,525.5028076,551.9784546,584.0059204,608.7849121,629.0773315,635.9820557,642.8491211,636.4732056,632.1884766,612.0733643,591.1596069,567.3100586,537.697876,507.8751526,480.7037354,461.0660706,439.8485718,422.2967529,410.6055298,401.0682373,388.7497864,382.2648926,378.3844604,374.4220886,375.8588562,373.0293884,373.4147339,371.508667,371.7835999,372.4730225,374.7068176,373.3380432,373.5209656,374.9164429,372.5683594,370.6914673,371.0520325,366.0552673,367.5514526,369.3928833,371.809967,377.1063538,380.3483276,388.0002136,394.9130249,402.1765442,408.2859497,409.9906616,412.9500427,409.3465881,405.1712036,392.5420227,387.6704102,375.1018066,364.7917786,353.0127563,339.0028687,333.3052063,323.9416809,316.7038879,312.0621948,305.7637024,293.4221802,285.3407898,270.9759521,257.9535217,248.4674225,237.6898346,223.9652252,213.3697357
49,1,658.0217285,645.3355103,635.5462646,622.0178833,618.1525879,606.1599121,596.140686,594.5258179,591.4691772,586.5361938,583.7351685,573.9923706,565.571228,552.3847046,532.6581421,516.7161865,502.5511475,485.7046204,466.4570007,450.5372314,437.2106323,425.8987732,418.2190857,412.7867737,412.556366,414.4243469,422.4346313,435.2695313,457.2152405,472.8952026,497.5626221,526.1670532,553.8769531,582.9447632,612.4297485,632.8951416,640.2142944,644.2282715,638.0096436,634.1411743,616.6661987,592.4485474,572.3649902,541.3659668,510.9716187,486.8437805,461.7316589,443.9800415,428.6103516,414.7138062,400.5296021,389.9715271,383.8503113,380.6143494,379.7766113,376.8010559,375.8831177,374.8471375,374.0234985,373.8986816,375.8703918,379.5296326,378.0419312,378.3779907,377.7021484,376.2419434,376.4143372,372.9239502,370.8754578,367.024292,372.2006531,375.756897,379.8807983,383.7431946,389.0462341,397.5534363,405.1295166,410.5930786,415.0176697,414.955719,411.3847046,406.1077271,395.161499,388.4994812,373.9951782,367.7468262,354.5476074,340.2070313,332.9527588,327.3224487,322.9421997,312.4237671,305.2450562,296.7720337,286.1277466,274.2974243,262.554657,249.3254089,236.8178406,228.0679626,214.8802032
50,1,655.3007813,640.1715698,634.1831055,620.3425293,614.0473633,605.7333374,594.8565674,589.2914429,590.9771729,589.3795776,582.0637817,573.4763794,565.5479736,548.9260254,534.3432007,516.2700195,502.8219299,483.3629456,467.2960205,452.2241211,438.0458069,425.8163452,420.397522,415.4811707,410.973938,412.5024719,423.1430969,436.0574036,455.9417114,470.3326721,499.2422791,528.4998779,550.7103882,583.3959351,609.0217285,630.2194824,638.6375732,640.2374878,638.6853027,627.9230957,610.1694946,588.9526367,568.3408203,539.1621704,508.9487915,483.8334656,462.6721191,444.6946411,428.2219238,417.531311,406.96698,395.4588013,387.0109863,383.1990967,381.9222107,380.3021851,379.8015442,377.6303406,379.7364197,379.2618103,377.2889709,377.6200867,379.6901855,375.8129272,377.236084,375.6966248,377.8678284,374.2909241,376.3768921,371.6392822,376.2149353,374.6128235,378.005188,386.3748779,391.0343323,398.6757813,404.0673523,411.5065613,414.7534485,414.4342346,411.5938721,406.2911072,396.1089478,389.774231,379.0273743,365.3892212,351.8856812,342.5344238,334.1634827,326.9049377,321.3573608,314.3920288,305.7788391,297.9494629,285.63797,277.2235413,261.4038086,252.4579773,239.0096741,226.1188965,214.6802521
51,1,657.0267334,642.4960327,632.7601318,624.8162842,618.757019,607.7272949,604.6147461,598.350769,594.9882813,593.8804321,592.5407715,582.2843628,574.22052,559.8388672,545.9378052,529.96875,510.618988,494.2865906,478.1677246,464.4589233,449.7216187,443.7089844,434.5247498,429.5744934,426.4476624,428.3051758,438.7012634,453.7531433,470.5625916,489.4700317,517.1870728,546.6345215,571.6501465,600.1525269,629.4271851,646.4740601,655.3196411,659.2122192,656.4650269,647.5664673,632.8067627,615.161377,591.0471191,559.6192017,530.6220093,508.8465271,483.2217712,466.0641174,453.023407,444.0024719,429.964386,416.9966431,412.6030884,407.5667114,408.3361511,407.5103149,406.2028809,405.4042664,403.2164612,404.3229065,406.1313477,407.9074097,407.8288269,407.1607056,407.219635,405.7913513,404.0848694,403.4104614,402.0396118,400.8099365,402.6653442,402.7255249,406.0583801,411.9780884,418.9745483,425.6959534,432.0126038,440.0873718,440.6427002,443.3876343,439.8988647,435.5459595,422.2974854,417.1635742,403.8745117,394.3572388,382.4172974,371.656189,360.6007996,352.6506958,347.379303,340.0962524,334.2365723,323.2307434,311.7406006,301.2990112,286.9212036,275.1827393,262.9526367,252.6887054,237.7158966
52,1,656.0556641,641.2124634,635.0178833,626.3283081,616.87677,608.7753906,600.4728394,599.3911743,596.1582031,595.112854,591.87854,583.8024292,575.3533325,560.9117432,548.6470947,530.0809937,514.2836304,497.7774658,481.1229248,467.6569214,453.4373169,443.5447998,439.4830627,432.9226074,429.3916931,432.8048096,443.3983459,457.3024292,472.9933777,495.5110779,516.5109863,546.4002075,575.9594727,605.1063232,632.2476807,654.2562866,662.3547974,664.8369141,660.5466309,649.4996948,640.2606201,616.7434082,593.3480835,565.367981,536.5336304,511.8557739,489.4505615,472.6836853,454.7355042,450.1903992,433.3314819,422.242218,416.9009705,414.4940491,412.1853027,412.1516418,409.8543701,409.8815308,407.4363403,408.6656189,411.9016418,412.7311401,413.1373291,410.8560791,410.4211731,410.4904175,407.6300964,409.3583069,407.7635803,405.4723816,407.1296997,410.7681274,412.9109497,418.6751404,422.7697449,433.0715332,437.734314,443.5393066,446.0231628,443.0004272,444.1563721,436.2849121,426.9163513,418.2424011,409.9381714,397.9949036,386.5620422,374.8505859,365.9852295,356.0325012,351.7949829,345.6451721,339.3613586,326.23172,317.3623962,304.8414001,291.5985413,279.07901,267.9589233,257.8505249,244.1195221
53,1,649.513916,641.3548584,631.3908691,624.0957031,615.5847168,607.8148804,602.1473999,597.2374878,596.4282837,591.5939941,592.6958008,582.9015503,575.4005127,558.7778931,547.5552979,528.6262207,512.789978,495.9598999,482.2471008,466.8624573,454.90979,443.8433228,440.3548584,432.7312012,433.2219543,434.2902832,446.0723877,457.7940674,478.2206116,495.5058899,520.3839111,550.6101074,575.8685913,603.5571899,633.4368896,653.3115234,658.3186035,666.9821167,661.513855,657.0306396,637.0822144,615.3922729,596.6231079,567.8755493,537.7961426,513.0002441,495.7841187,476.637085,459.2088623,451.2780151,435.980072,428.9967346,422.9944153,417.9976196,416.9942627,414.3887939,412.6908264,413.7320557,415.0051575,415.9346008,414.4479065,417.0172729,416.4368896,416.2199402,412.1118774,413.5439758,410.0914307,410.2527771,409.8810425,408.3212891,409.2508545,411.7228088,415.196991,421.0959473,427.4557495,431.8613281,439.7955322,445.3191833,447.375824,448.3347168,446.6334839,438.752533,428.6655273,420.4454651,409.3029785,401.3556519,388.841095,375.4473572,365.553009,358.1713257,352.5524292,342.9916077,341.9223938,328.4452515,316.9327698,305.2160339,294.6790466,282.4738159,269.3811951,256.8251343,245.4296417
54,1,685.5224609,676.9681396,664.5250854,655.3272705,642.1460571,640.0130005,631.8118286,630.7052612,625.1989746,624.8590698,618.9351807,612.4892578,600.9804077,590.4191284,576.4475098,559.6116943,541.4852905,527.7663574,508.615387,496.0750122,481.7307129,470.7168579,466.1922607,461.0692139,459.2085266,458.8899841,470.5566101,484.7437439,506.9580688,523.8811035,554.0819702,585.7450562,611.4014893,640.7351685,674.5678101,692.4481812,699.7734985,706.8502808,702.2828979,692.0623169,674.1845703,657.6555786,636.4326172,607.5474854,577.1228027,549.1768188,527.3839722,510.6222534,495.0137329,484.8390198,472.3638916,461.9142761,451.7246704,448.9920044,449.3251648,449.6553345,447.9176941,447.7413025,447.4598999,447.6184998,449.4434814,449.1606445,448.1375427,449.1457214,449.6792908,447.2082214,444.6712952,444.4305115,441.3233643,443.1000061,441.0395203,449.9375305,449.5179138,453.8072815,458.6697693,467.1036072,477.4667053,481.9556274,481.8881531,480.7523804,478.9620056,474.4653931,463.3973389,456.3921814,443.5258179,431.7293701,418.9136353,407.7009583,397.7286987,390.1299133,380.7940369,377.1970215,366.0963745,354.8005066,347.2167664,333.8023376,320.3437195,306.4723816,295.6323853,284.3524475,267.6324768
55,1,684.6411743,670.9378662,662.2108154,652.453064,642.796936,635.2689819,630.7263184,628.8883667,623.3809814,619.5497437,617.3712769,615.324646,602.9037476,590.4592285,577.1791382,558.7559814,544.1068726,528.4742432,512.8807373,499.5209961,481.401062,473.5999756,470.1658936,463.8226318,460.675415,465.521637,477.817749,490.1089478,510.51651,527.6779175,557.3847046,588.3703003,615.8341675,649.8574219,675.7601929,697.6604004,701.6116333,704.8189697,708.8081055,697.3689575,680.906189,661.2559814,639.1867065,612.0917969,582.8948975,556.4700928,536.9663086,513.4378662,500.2278137,489.3779907,478.2120667,465.2972107,458.5312195,458.8692017,456.5140686,453.548645,453.8096008,450.774353,453.355072,452.3065796,457.1133728,455.2486267,456.2263794,456.2822266,453.97052,453.6681519,449.1872864,449.0597534,449.9215698,448.353363,445.7975464,452.7724915,455.3425598,460.4720154,465.5189514,469.9723816,482.7067566,481.3962708,486.9080505,486.7977905,486.6753845,478.4293823,468.8009033,458.9934082,446.695343,438.1521301,425.7634277,412.0266113,402.7908936,391.6127014,385.2419739,380.3263245,369.6637878,361.4980164,347.4131165,338.0853271,326.570343,310.8158875,299.1108093,285.0628662,273.9515686
56,1,682.7885132,670.9039307,662.1194458,652.0488281,641.0648804,637.34198,627.067749,623.2105103,625.0351563,623.064209,617.1842651,614.781311,605.6043701,589.6868286,575.6564941,558.9220581,543.2713013,526.7512207,512.0963745,496.2853088,484.3474731,477.3502197,471.5472107,467.1026917,466.7879028,467.1156616,480.7265625,492.7821655,512.0888062,532.6585083,559.817688,588.1906128,614.649292,649.24646,676.1899414,694.9241333,709.6029663,706.8760376,704.4071655,696.0808105,680.9872437,663.1495972,640.4933472,611.5212402,581.1555786,555.5617676,538.7503052,518.5066528,500.5877686,489.7930603,478.828186,468.2186279,461.295105,459.7235718,460.6716309,454.9549561,455.7094421,456.8973999,456.950592,454.934967,456.2204285,457.8059692,459.8603821,459.3262634,454.818512,456.5618591,456.3687439,455.1890564,452.3609009,450.125885,449.21875,455.2172852,458.6741638,462.3271179,469.6645508,474.3970947,482.9310303,488.3442688,491.1527405,489.7801819,488.2037964,482.0639648,471.5532532,461.6592407,451.5611877,441.7854614,427.6368713,416.3291016,404.3613586,393.5326233,389.2445984,382.1074219,374.3301086,363.0596619,352.2786865,339.8092651,328.6251831,316.9397278,302.3272095,288.4862061,274.8057556
57,1,686.7543945,675.8602295,669.6841431,658.118042,647.6734009,641.3339233,635.7774658,634.8376465,633.1653442,628.7567139,625.6026001,619.8154297,610.4619141,595.4031982,582.3974609,564.4447632,551.7017822,533.3464966,518.8322754,507.3583679,489.8840942,484.9353638,478.9901733,471.3042297,474.2501831,473.5930786,484.015625,501.7134399,520.0375977,544.9229126,570.7909546,601.9227905,628.7631226,658.7012939,687.640625,705.1558838,719.8865967,725.7033081,722.789917,712.1264038,695.159668,673.9850464,652.1069336,623.7671509,590.5383911,569.8275757,549.0306396,528.508606,515.0778809,503.8119507,495.0577698,484.7043457,476.4159546,477.0301819,472.087677,470.1930237,472.8593445,470.3338318,469.4376221,470.5757446,473.7559509,473.5696716,474.6924133,473.8158875,476.0942993,471.1297913,471.223999,467.9060974,470.4824219,466.4232178,468.8871155,473.098053,472.7814331,479.3427429,486.2425537,490.7732239,496.3335876,504.1930542,505.9802551,509.7471924,504.7063293,494.4252014,489.197113,480.377655,465.6061096,456.7071533,442.098877,431.9842224,421.4986877,409.2459106,402.3326111,397.7366943,389.5836792,378.4700317,366.8287048,354.2476501,342.9284058,331.1622925,317.6951904,305.5710754,289.8917542
58,1,681.5212402,666.534668,663.6713867,653.5108032,644.9216919,635.3084106,632.2202759,624.2124023,627.8300171,626.7390747,622.5111694,620.2267456,610.4646606,592.8928223,579.5614624,564.4519043,551.9599609,539.1835938,519.7808838,509.2328796,493.5622864,486.9865723,481.6199036,480.0314331,474.195282,481.2329712,493.0342712,507.1821289,521.6061401,544.6443481,570.8491211,599.6671143,629.7348022,662.0822754,693.0855713,712.8087158,722.1949463,720.6592407,724.9663086,714.878418,696.348999,679.6051025,659.9276733,631.9980469,599.8009644,577.9885864,559.8477173,540.0374146,523.0930786,512.8759155,502.2305908,493.9791565,486.8752441,482.1647949,480.8388062,482.7067566,478.6790161,481.3982849,483.1126709,481.0902405,481.125885,482.15979,485.6101074,483.796936,482.4055481,481.5427856,480.8529358,476.7402344,474.9268188,475.3857422,477.0820007,476.2615662,479.3092957,482.6114502,493.7296753,500.5041809,507.0872192,512.4205322,515.4029541,512.1375122,509.7315979,502.9032288,492.933075,485.3081055,471.8874207,461.0089417,448.5144653,433.0698547,426.0731506,418.115509,410.5224304,403.2483521,397.8228149,385.2758179,374.7220764,360.7123108,349.023468,334.2135315,322.2080688,310.0608826,296.5772095
59,1,682.2997437,670.1625366,664.4039917,654.6582031,645.1390381,639.7741089,636.8618164,631.4456787,627.8500366,631.7171631,627.8084106,622.46521,615.9412231,599.5246582,587.0552368,569.7784424,558.972229,540.1177368,525.151062,512.0863647,500.7729492,489.1611328,489.2445068,485.430603,480.1930542,487.2475586,497.2943115,512.973877,530.6917114,550.6522217,579.6782837,611.881958,639.4575195,668.5202637,697.1974487,713.5239258,722.1305542,730.4346313,726.4671631,722.9194336,705.2011108,683.7120972,662.8670044,633.2304688,607.1739502,583.8554688,563.9749146,543.09021,527.5001221,519.0099487,505.2500305,495.7162781,489.1920776,486.9338074,484.3450012,486.4342957,483.573822,482.1206055,483.5003967,483.1952209,485.0021667,488.2722473,488.1834717,487.7633057,484.493927,482.2157593,484.204895,480.9616394,477.8824768,480.8598633,478.7931824,484.1275635,486.8629761,484.0786743,498.994873,508.0839539,508.8175659,515.6744385,515.9873657,517.8370972,513.5896606,506.974762,497.4963989,488.3818665,473.7622986,464.7195435,453.212738,439.6887817,430.2689514,419.9654846,413.956543,407.4164124,397.5583191,389.4971008,378.4254761,364.0076904,351.9917908,340.2955933,325.6718445,313.2512817,297.6998596
60,1,667.7671509,658.421875,653.522583,645.2553711,638.5964355,629.0357056,624.9396362,622.2629395,621.6740112,623.9124756,623.088501,618.7497559,612.6959229,601.9816284,587.8043213,572.1141968,558.2941895,545.9968262,534.0123901,519.5422974,509.7194824,504.6820068,498.8490906,497.0835571,496.811554,502.3555298,510.7183533,529.5145874,546.3837891,567.1848145,591.6835327,621.0941772,653.7233887,684.9614868,713.6652222,733.7886963,741.7297363,748.1210327,741.5789795,737.7831421,726.1208496,703.2782593,686.2398682,661.4768677,631.347168,606.8352051,594.8897705,573.5184326,558.4173584,548.5615234,540.197998,529.0527954,524.8639526,523.3521118,523.0234375,522.2463379,520.6292114,522.769043,519.2296753,522.8148804,524.8501587,525.1428833,522.9199829,526.8276367,525.5780029,520.1298218,521.5733643,519.8927002,518.3033447,517.519104,513.6543579,519.7176514,525.1552734,529.3416748,533.2233276,540.1629028,545.458374,551.5124512,551.5169067,551.560791,551.2606201,541.4630737,531.1274414,521.7857056,509.9788208,499.5332947,486.7089844,476.8175354,465.9170227,454.0632629,450.647644,441.3501587,434.5862122,423.7173767,408.8172607,396.5193481,383.3382874,372.3200684,358.4945984,344.7617798,332.18927
61,1,665.2850342,653.4659424,652.1973877,642.8642578,636.0032959,627.1400146,628.6376343,628.6553955,628.9429932,627.3699341,623.2027588,621.3725586,614.0454712,601.520874,590.4109497,577.8690186,567.0505371,553.3427734,535.2371826,522.977356,510.4305115,505.8699341,502.1525574,505.8833313,501.1069641,506.488739,520.1465454,530.7893066,552.1674194,574.2305908,599.7493896,626.8408203,658.6316528,691.260498,717.4039307,736.0650024,747.3377686,754.5148926,752.4971313,742.8986816,731.5997925,708.9981689,689.5758667,664.6782227,635.5484009,617.6254883,597.2072144,583.9472656,568.0534058,555.614624,547.5680542,535.4467773,530.7255859,535.401123,526.7840576,529.8823242,526.6693115,529.8390503,527.1207275,529.7794189,530.4468994,530.06073,531.7734985,531.8457642,530.7957153,531.3040771,529.7837524,526.0006104,525.0408936,521.1688843,525.7312012,525.3054199,528.0701904,532.3916016,539.2075195,545.8039551,549.8446655,558.3987427,559.1011353,555.4985352,551.8878784,542.9595947,536.8723145,530.6323242,516.743042,507.3369141,490.7594299,477.749939,469.4222412,459.6054077,451.1958618,447.6936035,435.5551758,427.7558289,412.9472961,402.0875549,390.0199585,374.8476257,361.3396606,350.6629028,336.3748474
62,1,662.0834961,657.1677246,651.0759277,640.5852661,633.8763428,630.7910156,628.5899658,626.2518921,624.0336914,625.0250854,624.5198975,621.8037109,611.9971313,603.5195313,587.5262451,578.4310913,563.519165,549.3369141,535.810791,525.6174316,516.4957275,510.3735352,505.2131958,503.3432312,504.6150818,506.3883667,518.2697144,535.993103,556.7235718,574.9213867,601.6114502,632.9129639,660.8480835,690.4263306,718.6164551,733.8262939,750.006958,750.9415894,745.7603149,741.7104492,734.5136108,712.3656616,694.9217529,669.0828857,642.6931763,623.6369019,600.4290771,585.5076294,567.6068726,561.7416992,550.7883911,541.5543823,537.2952271,536.4364014,534.1325073,531.0917358,533.3595581,530.6452026,533.8577271,534.7476807,535.6920776,534.9940186,537.8239746,536.3010864,535.0540771,538.3043823,532.7564697,531.0256348,527.7816772,526.7659302,529.9569702,529.6256714,533.0667725,536.0148926,539.6286011,550.3087158,548.4038696,558.6079102,560.1298218,559.8378906,557.9143677,550.7498169,538.7555542,532.0018921,517.590332,507.5288391,492.1744995,484.1625061,475.2363281,461.3400879,454.3616638,450.2469788,437.688446,428.8546143,418.1151123,402.6123047,389.9578857,377.3928223,362.7749634,351.7334595,339.6686096
63,1,682.74646,669.7323608,659.6437378,657.0473633,649.6257935,640.5214233,637.3496094,639.2126465,636.3457642,636.2546997,637.8845215,631.9663086,625.6929932,615.5460815,600.8835449,585.885498,575.3118896,560.2983398,546.8635254,537.1539307,524.6452026,519.552063,513.6367188,512.4111938,515.798584,520.699707,532.2327881,549.9232178,566.3566895,590.2259521,615.3704834,642.8521118,677.2485352,706.178894,734.678894,753.3869629,761.6060791,770.6669922,766.201355,760.2980957,747.0461426,727.7487793,711.7236328,684.3450317,656.2268066,634.0037231,614.9992676,600.3996582,583.4069824,574.5474854,562.7894897,554.4266968,546.7955933,549.2612305,549.8009033,546.8154907,546.7333984,547.3206787,547.4691772,550.7185669,547.7979736,548.8446045,550.7077637,553.7478027,549.4807129,546.5906982,544.7295532,546.6578369,542.6033325,548.3081665,544.1608887,551.3318481,551.7319946,552.2692261,561.2305908,564.2705688,570.4945068,575.4505005,578.6415405,579.9937134,576.1519165,566.3329468,554.536499,546.468811,535.553833,525.3078613,511.4278259,498.0330505,484.8237915,480.3996582,470.783905,462.9563904,453.6429138,444.2656555,429.2425537,419.3425903,405.2105408,392.5639038,379.2196655,366.1627808,354.8292236
64,1,678.5753784,666.1914063,662.2681274,656.6690674,650.9575806,644.6268921,642.8165894,637.7145386,638.8381348,641.387207,641.9793091,634.737854,624.5038452,617.680481,605.0262451,592.1327515,580.7404785,566.9135742,552.4655762,542.588501,533.4973145,528.4523315,524.6402588,519.3508911,521.7336426,526.6619873,540.5356445,554.5745239,573.6584473,596.2440186,624.5571899,651.4370728,681.7489014,714.3726196,745.0180664,764.2006836,776.3582764,774.0200195,777.586792,769.1686401,754.8370972,738.5437622,719.6113281,693.8504639,668.4636841,648.6381226,624.2286987,611.1960449,598.6119385,586.5298462,573.0269165,570.0075684,564.2844238,561.5831909,560.5842285,557.7085571,556.9973145,558.9960938,559.9096069,564.0653687,562.50354,562.0330811,561.0372925,559.9535522,562.9698486,558.8908691,560.2907715,557.5239868,556.3430786,553.7033081,551.0550537,555.1599731,558.8326416,564.9995117,569.1787109,573.890564,577.7991943,584.5088501,584.0186157,584.7781982,581.2548828,578.9215088,563.5931396,556.1765137,543.4296265,530.0574951,518.539856,506.7974243,495.4785767,485.9953613,480.6622925,472.9575806,462.3706055,455.2956848,439.7320557,426.1665649,415.0895081,402.8120422,386.1554565,373.7402649,359.6812744
65,1,680.1229248,670.8452148,660.3121338,655.3018799,645.6930542,645.4311523,636.444397,639.1199951,639.9943237,644.0083008,639.3701782,636.6762085,629.2783203,618.8863525,609.1331177,596.3446045,582.8360596,569.3521118,555.1079102,547.0979004,535.3255615,531.916687,525.9367676,528.6506958,524.6235352,530.6569214,544.8031006,557.8857422,578.3306274,598.3187256,626.0595093,660.4869995,685.1268311,714.6514893,745.2090454,763.8040771,776.8610229,780.6866455,782.8435059,775.1901245,762.5142822,743.437561,723.4523315,701.0797119,672.5497437,650.4367065,633.3689575,618.8343506,602.4481812,592.5540771,584.3828735,573.2592773,571.9645386,570.5415039,567.3115234,565.1248779,565.7409668,565.3050537,565.3701172,566.8693237,567.5324097,568.5124512,570.1004028,569.8857422,564.7680054,565.2710571,565.4584351,564.9607544,562.0858154,561.0875854,562.1796265,563.1358643,564.6952515,568.2226563,570.1157837,577.2631836,582.996582,590.201355,588.3829346,591.1011963,582.7523804,577.3182983,569.7154541,560.128418,545.0186157,534.1439819,523.2572632,511.3302612,502.2748718,488.1375732,482.9065247,476.3322449,469.6628418,453.3601074,442.2553406,430.0042419,415.155304,402.656311,388.3442078,376.4318542,362.7527771
